SRC_POLICE_PRECINCT,lat,lon,hr
107,40.717678,-73.81713,07
019,40.762177,-73.96613,10
047,40.87181,-73.85556,20
103,40.709015,-73.788574,00
115,40.74657,-73.89419,10
043,40.820885,-73.85026,18
102,40.70373,-73.82135,16
103,40.69113,-73.81008,06
110,40.74519,-73.8695,19
047,40.882095,-73.86878,05
062,40.613808,-73.99226,12
072,40.6416,-74.00605,13
110,40.74484,-73.85225,11
019,40.76635,-73.95103,10
047,40.882095,-73.86878,05
113,40.688812,-73.764015,07
068,40.62514,-74.01744,09
115,40.76464,-73.88489,03
122,40.606182,-74.07613,15
019,40.762802,-73.965675,17
040,40.818733,-73.91591,15
107,40.716312,-73.81938,11
107,40.715706,-73.81023,07
052,40.86825,-73.8968,13
083,40.703472,-73.9306,13
061,40.60084,-73.93812,17
068,40.636105,-74.02292,12
043,40.836544,-73.87365,16
121,40.629974,-74.18677,07
061,40.60189,-73.9496,18
121,40.610344,-74.14603,10
107,40.729927,-73.810936,01
107,40.716133,-73.8185,13
104,40.71364,-73.91789,06
104,40.71599,-73.87209,23
114,40.76522,-73.9139,15
067,40.652416,-73.953896,16
026,40.811367,-73.95402,13
028,40.804417,-73.955376,08
028,40.80248,-73.95485,20
101,40.600567,-73.7621,08
013,40.739674,-73.99095,10
018,40.758537,-73.97721,16
088,40.696205,-73.96159,20
060,40.58327,-73.96006,14
060,40.577744,-73.95607,20
067,40.65064,-73.95351,20
108,40.748276,-73.93918,10
075,40.66395,-73.89935,06
041,40.818798,-73.89213,05
078,40.676003,-73.971596,10
071,40.660248,-73.93131,17
042,40.828896,-73.90681,07
094,40.721924,-73.93681,21
048,40.861107,-73.89028,20
046,40.861828,-73.89286,12
120,40.638397,-74.08824,10
049,40.850315,-73.843124,19
077,40.668797,-73.93113,11
111,40.764267,-73.722946,12
111,40.73351,-73.75989,17
073,40.66968,-73.91075,08
045,40.878468,-73.83305,08
112,40.721752,-73.845856,13
073,40.680676,-73.91404,23
072,40.642715,-74.01393,13
072,40.644306,-74.01804,13
045,40.854923,-73.82636,17
044,40.845104,-73.91494,14
044,40.822838,-73.928764,17
083,40.703857,-73.91851,11
043,40.829815,-73.87757,01
068,40.62536,-74.023476,13
103,40.69826,-73.79041,22
122,40.61054,-74.103455,18
104,40.729305,-73.910385,16
107,40.732533,-73.76565,22
113,40.672844,-73.76405,18
104,40.711094,-73.91705,19
114,40.758972,-73.91901,20
026,40.813377,-73.96542,20
076,40.679485,-74.00359,03
076,40.677864,-73.99808,12
033,40.84706,-73.93818,20
005,40.71685,-73.99454,04
007,40.720745,-73.98617,08
023,40.794353,-73.93551,20
001,40.72225,-74.00592,01
023,40.794754,-73.94235,13
007,40.713787,-73.98512,11
001,40.72506,-74.00039,15
017,40.74577,-73.97043,11
001,40.719902,-74.00261,13
078,40.677406,-73.983055,04
050,40.90021,-73.8865,04
078,40.6675,-73.98108,13
050,40.88742,-73.89449,19
050,40.874638,-73.90252,19
094,40.734203,-73.95749,12
063,40.611336,-73.89728,05
070,40.65484,-73.9597,14
042,40.839676,-73.90011,22
046,40.856407,-73.90509,19
112,40.728657,-73.863266,02
120,40.640907,-74.08134,10
046,40.857758,-73.90095,10
049,40.858795,-73.845535,11
112,40.73294,-73.84961,19
120,40.637787,-74.07972,15
112,40.722584,-73.8509,22
077,40.674904,-73.94447,09
045,40.869423,-73.825745,13
052,40.86864,-73.89029,12
072,40.66168,-74.00003,03
040,40.81657,-73.91966,17
072,40.644955,-74.01611,13
044,40.83955,-73.91595,17
062,40.616688,-73.98928,11
115,40.752777,-73.86627,17
062,40.621246,-73.993675,19
103,40.694374,-73.803764,20
102,40.687706,-73.82588,17
043,40.83228,-73.871315,15
104,40.696407,-73.90009,01
113,40.68645,-73.761185,12
107,40.73483,-73.802055,18
113,40.674934,-73.80186,23
067,40.652317,-73.92752,11
114,40.775894,-73.91411,23
114,40.756985,-73.90737,17
108,40.75291,-73.90608,11
067,40.656307,-73.91887,16
033,40.838917,-73.944824,00
108,40.75035,-73.900055,00
109,40.740894,-73.821075,23
109,40.745167,-73.82139,22
105,40.730278,-73.74399,18
105,40.74504,-73.7345,12
105,40.697193,-73.72752,12
075,40.67341,-73.86761,15
075,40.67816,-73.897484,14
026,40.810093,-73.95309,09
020,40.778095,-73.9783,13
024,40.79525,-73.97321,10
030,40.82959,-73.950066,20
010,40.75892,-73.999695,02
076,40.682228,-73.98716,21
010,40.759624,-73.99548,20
033,40.84144,-73.940636,15
013,40.73764,-73.98613,12
013,40.74087,-73.98799,14
123,40.56152,-74.17186,12
007,40.71988,-73.98172,05
088,40.69313,-73.96984,12
018,40.76656,-73.99043,08
088,40.69386,-73.96222,15
081,40.69302,-73.93706,14
001,40.707825,-74.00433,12
032,40.818623,-73.94564,07
017,40.748978,-73.97579,11
060,40.57545,-73.99539,21
081,40.68265,-73.93498,12
017,40.758465,-73.970924,18
078,40.66877,-73.976715,12
094,40.716698,-73.943054,13
017,40.74894,-73.98179,10
041,40.821358,-73.889114,18
050,40.87892,-73.90479,07
071,40.661003,-73.94776,20
078,40.67818,-73.987114,17
017,40.748604,-73.97811,13
071,40.656063,-73.93957,08
041,40.812077,-73.88681,20
041,40.82097,-73.89242,03
050,40.878,-73.90408,07
042,40.82965,-73.90784,13
050,40.87892,-73.90479,16
094,40.7242,-73.93765,03
063,40.61919,-73.92302,14
084,40.686085,-73.982666,16
050,40.901295,-73.89684,18
063,40.59976,-73.903336,18
094,40.722515,-73.938896,13
048,40.842846,-73.881424,01
063,40.61304,-73.92621,11
050,40.888058,-73.90754,15
070,40.62874,-73.975914,00
025,40.79975,-73.93267,11
050,40.90117,-73.90205,20
070,40.62269,-73.961876,00
071,40.667015,-73.9313,23
050,40.87314,-73.90572,21
063,40.630688,-73.92521,11
049,40.868847,-73.85826,10
071,40.65716,-73.96023,19
112,40.724804,-73.82983,15
063,40.6224,-73.936646,16
063,40.615383,-73.92891,03
112,40.727882,-73.863335,17
120,40.642242,-74.0752,08
090,40.712925,-73.93662,15
094,40.72358,-73.945724,18
111,40.761993,-73.75849,16
079,40.682537,-73.95002,17
034,40.86369,-73.91707,11
046,40.852818,-73.90476,16
070,40.629868,-73.963,16
069,40.63835,-73.90889,15
120,40.637466,-74.12461,15
046,40.855362,-73.89878,19
079,40.69401,-73.9611,12
120,40.63001,-74.08173,21
005,40.7134,-74.00464,12
077,40.67549,-73.93885,22
069,40.631454,-73.89029,13
077,40.680187,-73.967964,12
069,40.65115,-73.890015,07
112,40.737682,-73.85206,02
079,40.687244,-73.95469,20
034,40.854946,-73.93565,18
079,40.69112,-73.953575,08
069,40.634533,-73.8919,09
066,40.635788,-73.9949,13
111,40.764435,-73.72269,22
034,40.856228,-73.92687,09
045,40.827908,-73.843895,21
073,40.675205,-73.904396,20
066,40.62417,-73.97048,08
111,40.761143,-73.75549,14
040,40.817978,-73.91892,09
025,40.802116,-73.9361,21
066,40.63613,-73.97274,13
040,40.811398,-73.90777,15
045,40.85508,-73.79124,23
062,40.613995,-73.99538,16
066,40.63795,-73.98337,22
052,40.88078,-73.88347,00
115,40.754143,-73.87222,12
045,40.84026,-73.84597,10
052,40.875587,-73.89408,20
052,40.87384,-73.90892,18
062,40.60891,-73.990204,09
072,40.66279,-73.98833,14
066,40.635498,-74.00197,12
110,40.74701,-73.860245,22
062,40.60058,-73.99161,19
083,40.691265,-73.9051,08
040,40.80534,-73.92095,05
072,40.659912,-73.998604,20
052,40.869514,-73.87976,06
061,40.59581,-73.94204,09
072,40.6606,-74.001274,02
040,40.809776,-73.92241,12
061,40.603764,-73.943535,12
072,40.647346,-74.007996,13
110,40.741295,-73.88029,00
068,40.6167,-74.03085,09
072,40.666134,-73.99224,17
110,40.744118,-73.85967,04
019,40.779144,-73.94478,07
044,40.837246,-73.926956,10
068,40.619015,-74.02324,12
019,40.76911,-73.963165,10
044,40.831898,-73.92857,19
061,40.592773,-73.97869,17
083,40.690075,-73.91916,08
019,40.78318,-73.94362,12
044,40.839832,-73.92392,12
068,40.613354,-74.01273,23
083,40.706306,-73.919586,07
115,40.754776,-73.85376,18
040,40.81323,-73.9313,17
103,40.702274,-73.81154,16
113,40.666008,-73.789536,13
068,40.616837,-74.03115,12
102,40.6986,-73.84791,15
115,40.770496,-73.87481,22
121,40.61282,-74.15896,14
019,40.771782,-73.96333,07
106,40.676453,-73.85688,16
113,40.69317,-73.75688,18
061,0.0,0.0,06
068,40.620716,-74.00702,14
104,40.711845,-73.859764,09
106,40.68416,-73.83265,02
019,40.78318,-73.94362,10
104,40.710484,-73.87894,11
106,40.66929,-73.842445,15
115,40.75866,-73.863884,10
122,40.610085,-74.11668,12
068,40.636017,-74.026924,17
107,40.73828,-73.80296,07
061,40.589565,-73.939804,18
103,40.70537,-73.775826,12
104,40.691074,-73.88733,13
014,40.751522,-73.99396,21
041,40.826057,-73.89722,08
060,40.584126,-73.97186,21
009,40.723648,-73.99103,00
017,40.745403,-73.97737,23
041,40.818798,-73.89213,15
071,40.65534,-73.96071,18
071,40.664227,-73.94547,20
034,40.850166,-73.93576,15
041,40.827316,-73.88675,13
078,40.68241,-73.97624,18
084,40.689453,-73.984535,12
050,40.87947,-73.89709,16
071,40.663605,-73.934395,08
078,40.66306,-73.98237,18
094,40.721733,-73.95806,23
063,40.634483,-73.91886,07
071,40.667316,-73.93683,11
070,40.64403,-73.95988,13
094,40.71432,-73.94668,04
070,40.65217,-73.96141,15
071,40.661964,-73.95705,09
042,40.839447,-73.88384,08
050,40.882416,-73.89933,03
070,40.647682,-73.96755,00
071,40.669926,-73.95184,08
046,40.854874,-73.916794,15
063,40.618484,-73.913506,16
071,40.65812,-73.934006,23
042,40.827656,-73.8861,14
046,40.8451,-73.91878,17
050,40.884575,-73.89889,14
063,40.632065,-73.91861,17
070,40.62971,-73.97697,09
071,40.66733,-73.95353,18
120,40.612156,-74.11694,19
120,40.639652,-74.07551,18
025,40.808784,-73.93479,22
042,40.83228,-73.90963,16
025,40.812073,-73.93604,23
070,40.644142,-73.957924,08
025,40.812073,-73.93604,23
034,40.852333,-73.93572,08
112,40.722584,-73.8509,18
025,40.79989,-73.93859,08
063,40.592815,-73.90808,20
111,40.752098,-73.74142,17
049,40.84633,-73.86081,22
078,0.0,0.0,19
111,40.75798,-73.778275,07
070,40.653004,-73.964455,10
112,40.723724,-73.85455,17
025,40.79746,-73.9329,12
111,40.757874,-73.788506,12
034,40.86676,-73.920616,18
079,40.682426,-73.937935,12
032,40.81594,-73.945244,11
079,40.687244,-73.95469,05
112,40.71443,-73.83315,00
111,40.7462,-73.73563,11
034,40.86769,-73.92122,03
069,40.655685,-73.899414,08
111,40.74989,-73.77436,20
073,40.674534,-73.90688,08
111,40.750134,-73.78625,00
070,40.644615,-73.962166,10
073,40.676342,-73.910934,16
066,40.644447,-73.984406,06
079,40.69529,-73.94339,02
040,40.812458,-73.92457,08
044,40.83443,-73.91035,08
045,40.838326,-73.83529,14
066,40.630127,-73.99005,11
079,40.68039,-73.94956,12
040,40.808964,-73.90404,08
052,40.864254,-73.88813,14
062,40.61007,-73.98537,12
073,40.67048,-73.9119,17
115,40.756023,-73.85855,10
045,40.869366,-73.82537,17
073,40.65794,-73.907745,17
062,40.606842,-74.0155,21
066,40.632736,-73.99284,14
045,40.834805,-73.84906,15
066,40.642796,-73.97945,11
073,40.660313,-73.902504,15
115,40.76964,-73.91168,06
115,40.76211,-73.870094,17
044,40.839603,-73.918144,11
110,40.74579,-73.85622,23
044,40.830837,-73.9166,16
083,40.701912,-73.93699,18
044,40.834164,-73.922226,18
083,40.697582,-73.92983,23
110,40.74308,-73.86607,21
044,40.842964,-73.91045,21
083,40.694923,-73.915565,17
103,40.708595,-73.779686,09
040,40.809563,-73.92923,01
062,40.613235,-73.98206,21
103,40.702564,-73.790565,00
106,40.67156,-73.84783,14
062,40.61725,-73.98396,06
072,40.65368,-74.005104,16
083,40.704308,-73.91924,06
102,40.69366,-73.85217,00
062,40.61813,-73.98421,17
068,40.622845,-74.02383,12
103,40.695637,-73.80372,13
110,40.737682,-73.85206,12
061,40.593704,-73.970825,07
062,40.611282,-73.989395,12
102,40.70381,-73.820145,07
110,40.746906,-73.86371,10
019,40.764385,-73.96358,15
073,40.65894,-73.901054,22
106,40.686314,-73.823944,18
115,40.758743,-73.89069,00
043,40.824417,-73.87357,11
103,40.71125,-73.77709,17
043,40.82843,-73.88105,15
061,40.610214,-73.94371,21
072,40.665134,-73.99669,14
110,40.748066,-73.8574,18
083,40.690075,-73.91916,00
102,40.697247,-73.84302,10
107,40.721462,-73.804535,09
121,40.619038,-74.13674,17
047,40.897007,-73.86609,00
061,40.59652,-73.97331,08
107,40.715935,-73.81468,22
019,40.764267,-73.967186,11
083,40.70128,-73.93952,15
102,40.700592,-73.85457,16
103,40.709118,-73.79784,09
113,40.689964,-73.796776,13
113,40.668026,-73.78108,17
122,40.551003,-74.15431,02
047,40.89817,-73.845665,11
090,40.705254,-73.93944,08
102,40.691944,-73.81902,11
107,40.725857,-73.791435,18
104,40.72935,-73.910194,01
043,40.832897,-73.862274,05
067,40.642384,-73.92539,19
047,40.884743,-73.82923,20
090,40.698463,-73.960205,09
115,40.760704,-73.858246,23
043,40.81777,-73.85728,17
104,40.70456,-73.856735,13
043,40.823826,-73.86163,08
067,40.650528,-73.95583,07
113,40.68126,-73.76483,18
114,40.76985,-73.92295,10
107,40.734432,-73.82187,14
104,40.734257,-73.89603,20
067,40.634174,-73.944885,15
090,40.70781,-73.94601,03
019,40.76635,-73.95103,22
090,40.707973,-73.9566,22
047,40.88132,-73.838615,17
102,40.705666,-73.818474,23
114,40.763035,-73.924515,17
067,40.65011,-73.930214,02
090,40.701355,-73.94298,18
114,40.757805,-73.93623,08
090,40.70421,-73.96123,12
108,40.74721,-73.92359,18
108,40.74473,-73.93359,12
067,40.664375,-73.92376,18
108,40.742275,-73.91105,18
114,40.753857,-73.91764,14
114,40.773415,-73.89737,20
067,40.646435,-73.94912,00
067,40.658295,-73.93109,22
109,0.0,0.0,18
109,40.771248,-73.84374,06
109,40.753895,-73.79827,16
109,40.746555,-73.82621,11
109,40.771984,-73.84795,10
105,40.720592,-73.74913,07
105,40.711006,-73.729675,18
105,40.682404,-73.75181,12
105,40.74709,-73.71185,11
105,40.678417,-73.729225,23
105,40.678078,-73.72602,13
105,40.660244,-73.73082,19
105,40.753345,-73.7068,18
105,40.739037,-73.72371,21
075,40.669724,-73.86097,19
075,40.679607,-73.89303,08
075,40.657787,-73.895966,16
075,40.672607,-73.89992,09
075,40.65768,-73.887794,13
075,40.660378,-73.897736,18
075,40.673714,-73.892456,06
075,40.674397,-73.896515,16
075,40.65759,-73.8835,14
111,40.745438,-73.792496,22
100,40.578312,-73.84937,12
100,40.59888,-73.820694,14
024,40.79672,-73.97618,15
020,40.774853,-73.98067,18
024,40.79672,-73.97618,09
020,40.78517,-73.973145,21
009,40.731964,-73.98816,00
030,40.83027,-73.94393,15
028,40.802338,-73.95042,15
030,40.82269,-73.94947,20
006,40.73315,-74.01029,08
009,40.728596,-73.98768,15
101,40.60492,-73.751335,11
076,40.679943,-73.98956,22
006,40.731544,-73.9992,17
028,40.809063,-73.951996,17
101,40.605915,-73.75108,13
101,40.61037,-73.75352,21
076,40.68212,-74.00731,10
013,40.74453,-73.98888,06
076,40.68193,-74.00752,12
033,40.840496,-73.94599,04
123,40.541176,-74.185776,20
013,40.730793,-73.98113,23
076,40.67816,-73.99613,18
010,40.741055,-73.99786,08
018,40.759884,-73.98788,19
013,40.740185,-73.986374,17
007,40.72247,-73.987144,15
013,40.741356,-73.989136,15
018,40.76219,-73.98617,19
033,40.839302,-73.936165,08
088,40.686516,-73.9675,17
007,40.722023,-73.98739,20
088,40.690346,-73.9603,11
005,40.718277,-73.998314,15
013,40.73986,-73.995026,03
033,40.83616,-73.93961,09
007,40.720478,-73.98972,12
018,40.76148,-73.995834,08
023,40.785194,-73.94723,10
013,40.745556,-73.989395,14
023,40.79345,-73.94039,07
001,40.72614,-73.99947,19
014,40.75361,-73.99474,18
018,40.76542,-73.98383,05
014,40.74738,-73.98606,01
018,40.767757,-73.99327,20
088,40.697803,-73.969734,22
001,40.70772,-74.00828,12
014,40.751793,-73.97688,13
088,40.69388,-73.971,08
081,40.679325,-73.9193,11
014,40.756084,-73.99433,14
060,40.584038,-73.97454,18
081,40.679714,-73.93693,09
001,40.725792,-74.01103,19
001,40.701782,-74.01117,14
041,40.815132,-73.886444,09
032,40.81909,-73.94093,01
078,40.674755,-73.97211,08
001,40.723747,-74.00612,13
017,40.750774,-73.97655,01
060,40.586002,-73.97221,07
081,40.6771,-73.92479,20
041,0.0,0.0,14
081,40.680393,-73.92943,00
014,40.756344,-73.99169,19
088,40.690125,-73.960266,09
014,40.7509,-73.99812,09
017,40.749172,-73.967026,16
060,40.579185,-73.96401,11
078,40.680187,-73.967964,14
032,40.816025,-73.93947,10
017,40.752743,-73.97511,21
060,40.579197,-73.98195,18
071,40.66323,-73.93161,15
081,40.696358,-73.93414,00
071,40.656063,-73.93957,21
041,40.818798,-73.89213,07
050,40.887352,-73.90534,14
071,40.66768,-73.961815,13
041,40.82285,-73.89389,18
094,40.71976,-73.94476,00
084,40.692497,-73.98896,16
063,40.611286,-73.920204,18
042,40.834057,-73.88973,08
042,40.835724,-73.90579,08
050,40.88459,-73.912315,00
070,40.63628,-73.96539,08
046,40.85573,-73.910416,13
025,40.801918,-73.94344,21
046,40.84844,-73.91068,16
120,40.645355,-74.08864,14
049,40.866726,-73.86077,18
025,40.806843,-73.94118,18
069,40.641407,-73.91229,20
079,40.68024,-73.946754,11
069,40.642616,-73.91734,15
034,40.864315,-73.918625,04
034,40.8662,-73.92807,10
069,40.634552,-73.91477,18
079,40.67983,-73.9583,21
079,40.68829,-73.9391,00
069,40.642616,-73.91734,13
073,40.675213,-73.919395,17
034,40.85798,-73.93091,00
073,40.67854,-73.915474,08
073,40.656826,-73.90357,22
040,40.810997,-73.905846,11
052,40.874477,-73.89164,13
073,40.65864,-73.91374,16
052,40.871494,-73.888695,12
072,40.658875,-74.002945,03
044,40.84366,-73.92005,08
062,40.600956,-74.00085,19
115,40.756367,-73.87775,11
052,40.87492,-73.876915,11
062,40.621563,-73.99831,13
110,40.744057,-73.88348,20
083,40.69911,-73.93402,11
115,40.7704,-73.87558,15
103,40.702137,-73.81184,10
052,40.858692,-73.90488,17
068,40.62792,-74.02627,06
019,40.762486,-73.96298,18
062,40.62102,-74.002464,03
121,40.618893,-74.15822,10
019,40.768486,-73.955505,21
083,40.700245,-73.92089,08
019,40.779583,-73.961845,09
083,40.7014,-73.91858,18
121,40.58979,-74.19329,07
102,40.68755,-73.8594,02
110,40.733498,-73.87038,22
121,40.582233,-74.16907,14
103,40.70566,-73.78817,16
061,40.61137,-73.94979,07
122,40.605427,-74.0762,08
061,40.59126,-73.972855,08
121,40.5939,-74.186935,18
043,40.8239,-73.876526,06
106,40.6832,-73.82742,18
107,40.715927,-73.80889,22
019,40.77592,-73.95317,12
043,40.826916,-73.87204,17
068,40.612556,-74.0361,19
047,40.871506,-73.869995,14
107,40.718716,-73.79406,10
043,40.82367,-73.84596,05
113,40.684105,-73.794624,23
043,40.826653,-73.851616,09
104,40.719692,-73.90159,20
107,40.71183,-73.80265,16
047,40.892754,-73.85774,14
122,40.60018,-74.064644,18
090,40.704136,-73.96422,10
114,40.752403,-73.92442,15
067,40.634354,-73.94202,17
090,40.699165,-73.95548,11
090,40.704624,-73.93503,17
090,40.71196,-73.9407,22
114,40.766666,-73.9304,11
108,40.743195,-73.93673,11
109,40.768166,-73.82422,10
105,40.69382,-73.72694,17
105,40.665043,-73.73878,23
105,40.718502,-73.73527,16
075,40.679688,-73.89255,20
075,40.652767,-73.8863,07
075,40.680016,-73.87743,15
075,40.657463,-73.89851,07
100,40.589108,-73.80101,04
026,40.810448,-73.95284,09
020,40.778606,-73.98163,17
006,40.72693,-73.996666,11
028,40.807095,-73.945984,18
030,40.828728,-73.95221,20
028,40.79748,-73.94879,00
006,40.73444,-74.00619,16
028,40.79748,-73.94879,16
005,40.716644,-73.99582,15
013,40.7316,-73.98226,00
123,40.54778,-74.16684,09
005,40.72032,-73.99405,10
023,40.794178,-73.94487,16
010,40.741642,-73.997444,01
010,40.75449,-74.006744,22
014,40.754177,-73.984604,18
018,40.76228,-73.99356,08
023,40.789623,-73.94007,06
018,40.76665,-73.99257,11
088,40.68344,-73.96674,23
001,40.71139,-74.008606,10
023,40.78363,-73.94353,20
088,40.68668,-73.97937,12
001,40.70871,-74.007286,10
014,40.754314,-73.98687,20
060,40.573708,-73.99072,09
081,40.695614,-73.94056,23
014,40.7509,-73.99812,09
032,40.81276,-73.95074,08
017,40.744778,-73.97589,00
081,40.68609,-73.93867,15
078,40.670784,-73.96786,14
081,40.685467,-73.932556,05
060,40.574894,-73.98662,13
071,40.663902,-73.93993,08
078,40.666885,-73.98159,22
122,40.575108,-74.10509,13
019,40.766098,-73.951096,14
043,40.825935,-73.85913,01
043,40.82071,-73.851585,07
102,40.694504,-73.849144,00
113,40.69297,-73.78024,14
043,40.835556,-73.86203,16
043,40.831017,-73.85226,19
102,40.70786,-73.84846,10
104,40.711765,-73.91739,07
043,40.834114,-73.85239,18
067,40.65594,-73.94148,16
047,40.8913,-73.8507,14
090,40.70654,-73.95041,12
115,40.760113,-73.87768,22
107,40.717014,-73.7994,20
067,40.643894,-73.93826,20
104,40.713013,-73.90802,07
090,40.69993,-73.96188,18
107,40.708908,-73.80397,07
047,40.873837,-73.85529,06
043,40.83278,-73.85992,12
067,40.653133,-73.940216,12
090,40.71148,-73.9456,13
043,40.826275,-73.85971,16
047,40.87415,-73.84693,15
103,40.706753,-73.75384,16
047,40.878643,-73.871605,12
067,40.64637,-73.94811,00
108,40.73715,-73.930824,10
114,40.775383,-73.923035,12
115,40.749374,-73.86752,13
067,40.648766,-73.92523,10
114,40.774223,-73.893715,08
067,40.636395,-73.945854,10
114,40.770054,-73.914406,12
047,40.88759,-73.86652,16
067,40.654163,-73.91154,17
090,40.701077,-73.94043,17
067,40.6416,-73.93802,19
108,40.74855,-73.89582,19
114,40.77593,-73.90763,23
114,40.769703,-73.914,01
108,40.73715,-73.930824,22
114,40.77052,-73.912895,17
108,40.7432,-73.89589,13
108,40.738155,-73.940605,17
070,40.6533,-73.965904,02
109,40.773064,-73.82188,11
109,40.75829,-73.83431,17
109,40.76242,-73.82752,12
109,40.776627,-73.83906,06
109,40.772762,-73.81318,20
